OrderID,ProductCategory,Supplier,Region,OrderValue,MarketingChannel,ReturnStatus,ReturnReason,OrderDate
ORD100331,Toys,Supplier D,West,331.91,Email,Returned,,27-11-2024
ORD100332,Beauty,Supplier C,South,478.74,Ads,Not Returned,,28-11-2024
ORD100333,Home & Kitchen,Supplier C,South,43.79,Organic,Not Returned,Wrong Item,29-11-2024
ORD100334,Toys,Supplier D,South,37.96,Email,Returned,,30-11-2024
ORD100335,Home & Kitchen,Supplier C,East,148.27,Email,Not Returned,,01-12-2024
ORD100336,Home & Kitchen,Supplier C,South,138.24,Social Media,Not Returned,,02-12-2024
ORD100337,Clothing,Supplier B,North,131.02,Organic,Not Returned,,03-12-2024
ORD100338,Beauty,Supplier D,West,454.06,Email,Not Returned,,04-12-2024
ORD100339,Toys,Supplier A,West,132.28,Social Media,Returned,Damaged,05-12-2024
ORD100340,Electronics,Supplier C,North,143.26,Organic,Not Returned,,06-12-2024
ORD100341,Books,Supplier D,East,382.11,Ads,Not Returned,,07-12-2024
ORD100342,Electronics,Supplier B,East,230.37,Ads,Not Returned,,08-12-2024
ORD100343,Beauty,Supplier A,West,390.59,Social Media,Not Returned,Late Delivery,09-12-2024
ORD100344,Books,Supplier D,South,42.03,Ads,Not Returned,,10-12-2024
ORD100345,Beauty,Supplier A,East,248.91,Email,Returned,,11-12-2024
ORD100346,Home & Kitchen,Supplier A,East,26.47,Organic,Not Returned,Late Delivery,12-12-2024
ORD100347,Books,Supplier A,North,40.7,Email,Returned,,13-12-2024
ORD100348,Home & Kitchen,Supplier C,North,454.15,Email,Not Returned,Damaged,14-12-2024
ORD100349,Electronics,Supplier C,South,78.23,Ads,Not Returned,,15-12-2024
ORD100350,Electronics,Supplier B,East,270.89,Email,Not Returned,,16-12-2024
ORD100351,Books,Supplier B,East,211.44,Ads,Not Returned,,17-12-2024
ORD100352,Books,Supplier D,North,180.2,Organic,Returned,,18-12-2024
ORD100353,Toys,Supplier B,East,450.92,Organic,Not Returned,,19-12-2024
ORD100354,Beauty,Supplier A,West,20.69,Email,Returned,Wrong Item,20-12-2024
ORD100355,Toys,Supplier A,North,335.26,Social Media,Returned,Damaged,21-12-2024
ORD100356,Beauty,Supplier C,South,482.06,Ads,Returned,,22-12-2024
ORD100357,Toys,Supplier A,North,284.48,Ads,Not Returned,,23-12-2024
ORD100358,Home & Kitchen,Supplier D,East,469.04,Email,Not Returned,,24-12-2024
ORD100359,Books,Supplier A,South,35.61,Ads,Returned,,25-12-2024
ORD100360,Electronics,Supplier A,North,215.21,Ads,Returned,,26-12-2024
ORD100361,Beauty,Supplier D,West,137.48,Social Media,Returned,,27-12-2024
ORD100362,Beauty,Supplier B,West,368.1,Social Media,Not Returned,,28-12-2024
ORD100363,Electronics,Supplier B,North,490.84,Email,Not Returned,,29-12-2024
ORD100364,Toys,Supplier D,West,135.7,Social Media,Not Returned,,30-12-2024
ORD100365,Beauty,Supplier C,West,330.55,Email,Not Returned,Wrong Item,31-12-2024
ORD100366,Home & Kitchen,Supplier A,West,107.07,Organic,Not Returned,,01-01-2025
ORD100367,Books,Supplier D,South,287.01,Email,Not Returned,Wrong Item,02-01-2025
ORD100368,Electronics,Supplier A,West,237.33,Organic,Not Returned,Late Delivery,03-01-2025
ORD100369,Books,Supplier C,West,486.28,Email,Not Returned,,04-01-2025
ORD100370,Beauty,Supplier A,West,308.18,Ads,Returned,,05-01-2025
ORD100371,Beauty,Supplier D,South,181.26,Social Media,Returned,,06-01-2025
ORD100372,Electronics,Supplier A,North,65.91,Organic,Not Returned,,07-01-2025
ORD100373,Home & Kitchen,Supplier B,East,84.11,Email,Not Returned,,08-01-2025
ORD100374,Clothing,Supplier C,West,120.41,Social Media,Not Returned,Damaged,09-01-2025
ORD100375,Electronics,Supplier C,North,132.97,Email,Returned,Changed Mind,10-01-2025
ORD100376,Clothing,Supplier C,West,426.8,Social Media,Returned,Wrong Item,11-01-2025
ORD100377,Toys,Supplier D,South,285,Social Media,Not Returned,,12-01-2025
ORD100378,Clothing,Supplier C,North,266.46,Email,Returned,Wrong Item,13-01-2025
ORD100379,Home & Kitchen,Supplier B,South,66.24,Organic,Not Returned,,14-01-2025
ORD100380,Toys,Supplier D,West,431.47,Organic,Not Returned,,15-01-2025
ORD100381,Clothing,Supplier B,West,364.18,Ads,Returned,,16-01-2025
ORD100382,Toys,Supplier A,South,43.16,Social Media,Returned,Damaged,17-01-2025
ORD100383,Clothing,Supplier A,East,356.84,Ads,Not Returned,,18-01-2025
ORD100384,Home & Kitchen,Supplier A,South,276.33,Ads,Not Returned,,19-01-2025
ORD100385,Clothing,Supplier A,West,50.05,Email,Not Returned,,20-01-2025
ORD100386,Clothing,Supplier B,South,234.57,Email,Not Returned,,21-01-2025
ORD100387,Clothing,Supplier D,East,247.5,Email,Returned,Late Delivery,22-01-2025
ORD100388,Electronics,Supplier D,South,91.23,Social Media,Not Returned,Late Delivery,23-01-2025
ORD100389,Electronics,Supplier C,East,473.39,Email,Not Returned,,24-01-2025
ORD100390,Electronics,Supplier B,East,426.49,Email,Returned,,25-01-2025
ORD100391,Home & Kitchen,Supplier A,South,337.82,Social Media,Not Returned,,26-01-2025
ORD100392,Toys,Supplier B,South,236.52,Social Media,Not Returned,,27-01-2025
ORD100393,Beauty,Supplier C,North,211.77,Organic,Not Returned,,28-01-2025
ORD100394,Clothing,Supplier C,West,328.98,Email,Returned,,29-01-2025
ORD100395,Clothing,Supplier B,East,277.26,Email,Not Returned,,30-01-2025
ORD100396,Home & Kitchen,Supplier B,North,40.51,Email,Not Returned,,31-01-2025
ORD100397,Clothing,Supplier B,South,261.13,Organic,Not Returned,,01-02-2025
ORD100398,Electronics,Supplier D,West,405.14,Email,Returned,,02-02-2025
ORD100399,Beauty,Supplier A,North,235.03,Organic,Not Returned,Late Delivery,03-02-2025
ORD100400,Books,Supplier B,East,35.46,Ads,Not Returned,Damaged,04-02-2025
ORD100401,Clothing,Supplier B,North,395.28,Organic,Not Returned,,05-02-2025
ORD100402,Electronics,Supplier B,East,108.67,Ads,Not Returned,,06-02-2025
ORD100403,Books,Supplier C,South,136.72,Email,Not Returned,Damaged,07-02-2025
ORD100404,Beauty,Supplier C,West,90.71,Ads,Not Returned,Changed Mind,08-02-2025
ORD100405,Books,Supplier D,West,171.81,Organic,Not Returned,,09-02-2025
ORD100406,Electronics,Supplier A,West,380.81,Social Media,Not Returned,,10-02-2025
ORD100407,Toys,Supplier D,South,264.5,Ads,Not Returned,,11-02-2025
ORD100408,Toys,Supplier A,East,110.39,Ads,Not Returned,Damaged,12-02-2025
ORD100409,Books,Supplier C,South,440.14,Email,Not Returned,,13-02-2025
ORD100410,Home & Kitchen,Supplier C,West,441,Organic,Not Returned,,14-02-2025
ORD100411,Books,Supplier C,South,436.58,Ads,Not Returned,,15-02-2025
ORD100412,Clothing,Supplier D,South,127.01,Ads,Returned,,16-02-2025
ORD100413,Clothing,Supplier B,South,231.11,Ads,Not Returned,Other,17-02-2025
ORD100414,Toys,Supplier B,East,492.64,Ads,Not Returned,,18-02-2025
ORD100415,Home & Kitchen,Supplier C,North,388.29,Social Media,Not Returned,,19-02-2025
ORD100416,Electronics,Supplier B,North,23.31,Organic,Not Returned,,20-02-2025
ORD100417,Clothing,Supplier B,South,41.95,Email,Not Returned,,21-02-2025
ORD100418,Toys,Supplier D,North,237.33,Email,Not Returned,,22-02-2025
ORD100419,Beauty,Supplier A,North,455.52,Social Media,Not Returned,,23-02-2025
ORD100420,Toys,Supplier C,South,273.96,Organic,Not Returned,,24-02-2025
ORD100421,Clothing,Supplier C,South,253.93,Ads,Not Returned,,25-02-2025
ORD100422,Clothing,Supplier D,West,61.68,Social Media,Not Returned,,26-02-2025
ORD100423,Toys,Supplier D,North,331.82,Organic,Not Returned,Damaged,27-02-2025
ORD100424,Electronics,Supplier B,East,412.83,Ads,Returned,,28-02-2025
ORD100425,Books,Supplier C,South,196.41,Social Media,Returned,,01-03-2025
ORD100426,Clothing,Supplier A,West,390.05,Organic,Not Returned,,02-03-2025
ORD100427,Toys,Supplier D,East,482.59,Email,Returned,Late Delivery,03-03-2025
ORD100428,Toys,Supplier A,North,109.85,Email,Not Returned,,04-03-2025
ORD100429,Home & Kitchen,Supplier A,West,266.43,Organic,Not Returned,,05-03-2025
ORD100430,Books,Supplier C,South,150.7,Email,Not Returned,,06-03-2025
ORD100431,Beauty,Supplier C,East,398.5,Organic,Not Returned,,07-03-2025
ORD100432,Electronics,Supplier D,South,293.02,Ads,Returned,,08-03-2025
ORD100433,Beauty,Supplier C,North,320.95,Organic,Not Returned,Other,09-03-2025
ORD100434,Books,Supplier C,East,400.98,Ads,Not Returned,,10-03-2025
ORD100435,Books,Supplier C,North,204.03,Social Media,Not Returned,,11-03-2025
ORD100436,Books,Supplier A,North,458.39,Organic,Returned,Wrong Item,12-03-2025
ORD100437,Beauty,Supplier D,West,271.18,Social Media,Not Returned,,13-03-2025
ORD100438,Books,Supplier B,South,87.4,Email,Returned,,14-03-2025
ORD100439,Toys,Supplier A,East,350.99,Ads,Not Returned,,15-03-2025
ORD100440,Beauty,Supplier C,North,398.7,Organic,Returned,,16-03-2025
ORD100441,Books,Supplier A,North,165.21,Social Media,Returned,,17-03-2025
ORD100442,Toys,Supplier C,East,430.02,Ads,Not Returned,,18-03-2025
ORD100443,Home & Kitchen,Supplier C,North,454.01,Ads,Not Returned,Damaged,19-03-2025
ORD100444,Books,Supplier A,West,145.68,Email,Not Returned,,20-03-2025
ORD100445,Beauty,Supplier D,West,491.93,Email,Not Returned,,21-03-2025
ORD100446,Clothing,Supplier C,West,78.95,Ads,Not Returned,,22-03-2025
ORD100447,Books,Supplier D,West,108.99,Ads,Returned,Changed Mind,23-03-2025
ORD100448,Clothing,Supplier B,North,100.27,Organic,Not Returned,,24-03-2025
ORD100449,Toys,Supplier C,East,448.05,Ads,Not Returned,Damaged,25-03-2025
ORD100450,Home & Kitchen,Supplier D,East,330.6,Organic,Not Returned,Damaged,26-03-2025
ORD100451,Electronics,Supplier D,East,84.53,Ads,Returned,,27-03-2025
ORD100452,Home & Kitchen,Supplier B,East,225.76,Email,Not Returned,,28-03-2025
ORD100453,Books,Supplier D,South,311.5,Organic,Not Returned,,29-03-2025
ORD100454,Clothing,Supplier D,East,50.9,Social Media,Not Returned,,30-03-2025
ORD100455,Clothing,Supplier B,South,442.38,Email,Returned,,31-03-2025
ORD100456,Beauty,Supplier C,South,403.77,Organic,Not Returned,,01-04-2025
ORD100457,Clothing,Supplier D,West,257.55,Organic,Returned,,02-04-2025
ORD100458,Beauty,Supplier D,South,483.89,Social Media,Returned,Other,03-04-2025
ORD100459,Toys,Supplier D,North,214.7,Organic,Not Returned,,04-04-2025
ORD100460,Electronics,Supplier A,South,492.21,Ads,Returned,,05-04-2025
ORD100461,Books,Supplier B,West,337.28,Social Media,Not Returned,,06-04-2025
ORD100462,Beauty,Supplier A,South,320.99,Email,Returned,,07-04-2025
ORD100463,Electronics,Supplier B,North,91.32,Email,Not Returned,,08-04-2025
ORD100464,Clothing,Supplier C,North,442.14,Ads,Not Returned,,09-04-2025
ORD100465,Clothing,Supplier C,North,219.47,Email,Not Returned,,10-04-2025
ORD100466,Electronics,Supplier D,West,89.49,Organic,Not Returned,Late Delivery,11-04-2025
ORD100467,Clothing,Supplier B,West,16.18,Organic,Returned,,12-04-2025
ORD100468,Toys,Supplier C,East,284.28,Ads,Not Returned,,13-04-2025
ORD100469,Toys,Supplier B,West,268.43,Email,Not Returned,,14-04-2025
ORD100470,Electronics,Supplier C,North,362.48,Email,Returned,Changed Mind,15-04-2025
ORD100471,Beauty,Supplier A,North,446.23,Ads,Not Returned,,16-04-2025
ORD100472,Beauty,Supplier C,West,48.91,Social Media,Not Returned,,17-04-2025
ORD100473,Electronics,Supplier A,South,368.43,Email,Returned,,18-04-2025
ORD100474,Beauty,Supplier C,West,101.83,Social Media,Not Returned,,19-04-2025
ORD100475,Beauty,Supplier D,West,430.51,Email,Returned,,20-04-2025
ORD100476,Toys,Supplier A,North,411.34,Email,Returned,,21-04-2025
ORD100477,Beauty,Supplier C,East,274.99,Email,Not Returned,,22-04-2025
ORD100478,Home & Kitchen,Supplier D,North,358.02,Email,Not Returned,,23-04-2025
ORD100479,Books,Supplier A,East,164.03,Organic,Not Returned,Changed Mind,24-04-2025
ORD100480,Clothing,Supplier D,North,240.87,Social Media,Not Returned,,25-04-2025
ORD100481,Home & Kitchen,Supplier B,West,412.6,Social Media,Returned,,26-04-2025
ORD100482,Beauty,Supplier B,North,235.04,Email,Not Returned,,27-04-2025
ORD100483,Toys,Supplier A,North,185.32,Email,Not Returned,,28-04-2025
ORD100484,Electronics,Supplier C,North,252.16,Social Media,Not Returned,,29-04-2025
ORD100485,Beauty,Supplier A,West,415.84,Organic,Not Returned,Other,30-04-2025
ORD100486,Toys,Supplier D,West,174.25,Ads,Not Returned,Other,01-05-2025
ORD100487,Books,Supplier C,West,95.14,Ads,Not Returned,,02-05-2025
ORD100488,Beauty,Supplier B,West,358.89,Social Media,Not Returned,,03-05-2025
ORD100489,Electronics,Supplier C,East,414.73,Email,Returned,,04-05-2025
ORD100490,Toys,Supplier B,East,59.31,Email,Returned,,05-05-2025
ORD100491,Toys,Supplier C,South,127.54,Organic,Returned,Other,06-05-2025
ORD100492,Toys,Supplier C,West,79.57,Ads,Not Returned,,07-05-2025
ORD100493,Books,Supplier C,East,180.49,Organic,Not Returned,,08-05-2025
ORD100494,Beauty,Supplier D,North,230.67,Ads,Not Returned,Other,09-05-2025
ORD100495,Books,Supplier D,West,376.92,Social Media,Not Returned,,10-05-2025
ORD100496,Clothing,Supplier A,South,329.06,Ads,Not Returned,,11-05-2025
ORD100497,Clothing,Supplier A,South,314.25,Organic,Not Returned,,12-05-2025
ORD100498,Beauty,Supplier B,South,182.66,Organic,Returned,,13-05-2025
ORD100499,Books,Supplier D,North,422.31,Organic,Returned,,14-05-2025
ORD100500,Electronics,Supplier B,East,240.93,Social Media,Not Returned,,15-05-2025
ORD100501,Toys,Supplier A,North,489.76,Ads,Not Returned,,16-05-2025
ORD100502,Toys,Supplier B,West,320.73,Ads,Not Returned,Late Delivery,17-05-2025
ORD100503,Beauty,Supplier A,South,71.87,Organic,Returned,,18-05-2025
ORD100504,Clothing,Supplier D,North,341.33,Ads,Returned,,19-05-2025
ORD100505,Clothing,Supplier C,North,169.3,Email,Not Returned,,20-05-2025
ORD100506,Toys,Supplier D,East,346.3,Email,Returned,,21-05-2025
ORD100507,Beauty,Supplier B,East,44.12,Email,Returned,,22-05-2025
ORD100508,Books,Supplier B,South,95.69,Ads,Not Returned,,23-05-2025
ORD100509,Clothing,Supplier D,North,429.31,Social Media,Returned,Damaged,24-05-2025
ORD100510,Books,Supplier D,North,121.32,Social Media,Not Returned,,25-05-2025
ORD100511,Clothing,Supplier A,East,420.15,Social Media,Not Returned,,26-05-2025
ORD100512,Clothing,Supplier B,North,146.85,Social Media,Returned,Wrong Item,27-05-2025
ORD100513,Home & Kitchen,Supplier B,North,325.01,Email,Not Returned,,28-05-2025
ORD100514,Clothing,Supplier D,North,350.13,Email,Not Returned,,29-05-2025
ORD100515,Electronics,Supplier C,East,261.2,Organic,Not Returned,,30-05-2025
ORD100516,Beauty,Supplier B,South,159.6,Ads,Not Returned,,31-05-2025
ORD100517,Beauty,Supplier C,West,114.2,Ads,Returned,Damaged,01-06-2025
ORD100518,Books,Supplier D,South,26.26,Social Media,Not Returned,,02-06-2025
ORD100519,Clothing,Supplier D,West,158.93,Email,Returned,,03-06-2025
ORD100520,Electronics,Supplier A,North,330.05,Social Media,Not Returned,,04-06-2025
ORD100521,Books,Supplier B,South,469.77,Organic,Not Returned,,05-06-2025
ORD100522,Home & Kitchen,Supplier C,West,436.89,Ads,Not Returned,Late Delivery,06-06-2025
ORD100523,Books,Supplier A,East,385.37,Ads,Not Returned,Damaged,07-06-2025
ORD100524,Books,Supplier B,East,396.34,Social Media,Returned,,08-06-2025
ORD100525,Clothing,Supplier A,South,335.84,Organic,Returned,,09-06-2025
ORD100526,Home & Kitchen,Supplier D,South,137.54,Ads,Not Returned,,10-06-2025
ORD100527,Books,Supplier B,North,454.53,Organic,Not Returned,,11-06-2025
ORD100528,Electronics,Supplier A,South,338.66,Organic,Not Returned,,12-06-2025
ORD100529,Electronics,Supplier A,North,284.62,Social Media,Returned,,13-06-2025
ORD100530,Beauty,Supplier C,North,64.38,Email,Not Returned,,14-06-2025
ORD100531,Home & Kitchen,Supplier A,East,229.06,Social Media,Returned,,15-06-2025
ORD100532,Home & Kitchen,Supplier B,East,235.58,Email,Not Returned,,16-06-2025
ORD100533,Beauty,Supplier B,West,433.64,Organic,Not Returned,,17-06-2025
ORD100534,Books,Supplier C,East,277.86,Email,Not Returned,Damaged,18-06-2025
ORD100535,Home & Kitchen,Supplier B,East,196.4,Organic,Not Returned,,19-06-2025
ORD100536,Electronics,Supplier D,South,488.63,Ads,Not Returned,Changed Mind,20-06-2025
ORD100537,Electronics,Supplier B,East,64.25,Ads,Not Returned,Damaged,21-06-2025
ORD100538,Clothing,Supplier B,West,217.05,Ads,Not Returned,,22-06-2025
ORD100539,Home & Kitchen,Supplier A,South,30.59,Social Media,Not Returned,,23-06-2025
ORD100540,Books,Supplier A,West,372.55,Social Media,Not Returned,,24-06-2025
ORD100541,Beauty,Supplier B,East,459.86,Organic,Not Returned,,25-06-2025
ORD100542,Beauty,Supplier C,West,147.22,Ads,Not Returned,,26-06-2025
ORD100543,Books,Supplier A,South,430.59,Social Media,Not Returned,Wrong Item,27-06-2025
ORD100544,Toys,Supplier C,North,153.19,Ads,Not Returned,,28-06-2025
ORD100545,Clothing,Supplier B,West,456.28,Social Media,Not Returned,,29-06-2025
ORD100546,Beauty,Supplier B,West,379.44,Email,Returned,,30-06-2025
ORD100547,Home & Kitchen,Supplier D,South,404.4,Email,Not Returned,,01-07-2025
ORD100548,Clothing,Supplier A,South,18.82,Ads,Not Returned,,02-07-2025
ORD100549,Home & Kitchen,Supplier B,West,481.78,Organic,Not Returned,,03-07-2025
ORD100550,Electronics,Supplier D,East,366.07,Social Media,Not Returned,,04-07-2025
ORD100551,Clothing,Supplier A,West,159.33,Social Media,Not Returned,,05-07-2025
ORD100552,Beauty,Supplier B,South,416.4,Email,Not Returned,,06-07-2025
ORD100553,Clothing,Supplier B,North,147.95,Email,Returned,,07-07-2025
ORD100554,Clothing,Supplier A,North,437.65,Organic,Not Returned,,08-07-2025
ORD100555,Clothing,Supplier A,East,65.16,Organic,Not Returned,,09-07-2025
ORD100556,Toys,Supplier A,West,354.81,Organic,Not Returned,,10-07-2025
ORD100557,Clothing,Supplier B,North,274.94,Ads,Not Returned,Late Delivery,11-07-2025
ORD100558,Home & Kitchen,Supplier B,West,57.3,Email,Not Returned,Other,12-07-2025
ORD100559,Electronics,Supplier D,South,128.53,Ads,Returned,,13-07-2025
ORD100560,Books,Supplier C,North,16.08,Email,Not Returned,Late Delivery,14-07-2025
ORD100561,Clothing,Supplier A,East,239.7,Email,Not Returned,Late Delivery,15-07-2025
ORD100562,Beauty,Supplier B,South,157.62,Social Media,Returned,,16-07-2025
ORD100563,Clothing,Supplier B,East,303.2,Email,Returned,,17-07-2025
ORD100564,Beauty,Supplier A,South,155.65,Email,Returned,,18-07-2025
ORD100565,Home & Kitchen,Supplier C,North,156.96,Ads,Not Returned,Other,19-07-2025
ORD100566,Beauty,Supplier A,East,374.16,Email,Returned,Wrong Item,20-07-2025
ORD100567,Books,Supplier C,East,33.59,Ads,Not Returned,Late Delivery,21-07-2025
ORD100568,Electronics,Supplier B,South,452.42,Organic,Not Returned,,22-07-2025
ORD100569,Beauty,Supplier C,East,427.61,Email,Not Returned,,23-07-2025
ORD100570,Beauty,Supplier D,South,337.22,Email,Returned,,24-07-2025
ORD100571,Electronics,Supplier B,South,300.68,Ads,Not Returned,Damaged,25-07-2025
ORD100572,Books,Supplier D,South,447.23,Organic,Not Returned,,26-07-2025
ORD100573,Clothing,Supplier A,South,100.81,Social Media,Not Returned,,27-07-2025
ORD100574,Beauty,Supplier A,North,48.69,Organic,Not Returned,,28-07-2025
ORD100575,Electronics,Supplier A,South,127.36,Ads,Not Returned,,29-07-2025
ORD100576,Home & Kitchen,Supplier C,West,399.34,Organic,Not Returned,,30-07-2025
ORD100577,Electronics,Supplier B,East,26.99,Ads,Not Returned,Late Delivery,31-07-2025
ORD100578,Home & Kitchen,Supplier A,West,295.58,Ads,Not Returned,Wrong Item,01-08-2025
ORD100579,Books,Supplier A,North,497.76,Social Media,Returned,,02-08-2025
ORD100580,Clothing,Supplier B,West,429.29,Email,Returned,Damaged,03-08-2025
ORD100581,Electronics,Supplier A,East,265.51,Ads,Returned,Other,04-08-2025
