OrderID,ProductCategory,Supplier,Region,OrderValue,MarketingChannel,ReturnStatus,ReturnReason,OrderDate,is_returned,return_probability
ORDX200210,Beauty,Supplier C,East,722.82,Ads,Returned,Changed Mind,13-04-2024,1,0.454764682
ORDX200211,Toys,Supplier C,West,456.14,Ads,Returned,Better Price Elsewhere,28-06-2024,1,0.407161661
ORDX200212,Books,Supplier C,South,170.34,Ads,Returned,Damaged on Arrival,10-06-2024,1,0.411750348
ORDX200215,Books,Supplier D,West,348.57,Ads,Returned,Changed Mind,13-05-2024,1,0.434292793
ORDX200216,Clothing,Supplier A,East,461.49,Organic,Not Returned,,16-04-2024,0,0.428395689
ORDX200217,Beauty,Supplier B,West,656.53,Ads,Not Returned,,14-03-2024,0,0.42317098
ORDX200218,Toys,Supplier A,West,327.01,Ads,Not Returned,,12-06-2024,0,0.406054849
ORDX200219,Electronics,Supplier D,South,49.93,Ads,Not Returned,,26-06-2024,0,0.406965713
ORDX200224,Electronics,Supplier D,South,628.4,Social Media,Not Returned,,30-05-2024,0,0.445705933
ORDX200225,Toys,Supplier C,West,690.01,Social Media,Not Returned,,11-04-2024,0,0.421352887
ORDX200227,Beauty,Supplier A,East,186.47,Organic,Not Returned,,24-04-2024,0,0.416870103
ORDX200231,Books,Supplier A,South,294.74,Organic,Not Returned,,26-06-2024,0,0.420872694
ORDX200232,Books,Supplier B,South,548.01,Ads,Returned,Incorrect Item,29-04-2024,1,0.400149965
ORDX200233,Beauty,Supplier C,East,705.34,Organic,Not Returned,,02-03-2024,0,0.445726917
ORDX200234,Toys,Supplier C,East,671.66,Email,Not Returned,,03-03-2024,0,0.429096178
ORDX200235,Beauty,Supplier D,East,503.45,Ads,Returned,Damaged on Arrival,17-04-2024,1,0.445923104
ORDX200237,Books,Supplier A,South,448.45,Email,Returned,Defective Item,19-03-2024,1,0.458368948
ORDX200239,Electronics,Supplier C,South,625.3,Social Media,Not Returned,,06-04-2024,0,0.438593063
ORDX200240,Clothing,Supplier D,East,533.43,Social Media,Returned,Incorrect Item,29-06-2024,1,0.437723843
ORDX200241,Beauty,Supplier D,East,597.68,Organic,Returned,Late Delivery,18-03-2024,1,0.44491106
ORDX200242,Toys,Supplier A,East,498.72,Social Media,Returned,Damaged on Arrival,29-06-2024,1,0.404089989
ORDX200245,Clothing,Supplier A,South,24.8,Organic,Returned,Defective Item,26-06-2024,1,0.406311547
ORDX200248,Electronics,Supplier D,East,252.94,Organic,Returned,Changed Mind,10-06-2024,1,0.404935905
ORDX200249,Clothing,Supplier D,East,518.72,Email,Returned,Incorrect Item,07-06-2024,1,0.457835016
ORDX200251,Books,Supplier D,East,383.08,Social Media,Returned,Wrong Size,14-03-2024,1,0.422547452
ORDX200253,Beauty,Supplier D,East,357.61,Organic,Not Returned,,10-04-2024,0,0.427778934
ORDX200260,Electronics,Supplier A,East,284.04,Social Media,Returned,Better Price Elsewhere,02-06-2024,1,0.413648019
ORDX200261,Clothing,Supplier D,South,368.34,Ads,Returned,Better Price Elsewhere,21-06-2024,1,0.437073231
ORDX200264,Books,Supplier A,South,427.31,Social Media,Not Returned,,25-03-2024,0,0.435693821
ORDX200266,Clothing,Supplier B,West,722.68,Ads,Not Returned,,28-03-2024,0,0.419909455
ORDX200269,Books,Supplier D,East,481.8,Email,Not Returned,,12-03-2024,0,0.450644915
ORDX200270,Books,Supplier A,South,677.96,Organic,Not Returned,,22-05-2024,0,0.448189896
ORDX200271,Books,Supplier A,West,526.43,Email,Returned,Other,02-03-2024,1,0.467156438
ORDX200275,Beauty,Supplier B,West,734.84,Email,Not Returned,,15-05-2024,0,0.447491938
ORDX200281,Toys,Supplier C,West,668.1,Email,Returned,Changed Mind,16-06-2024,1,0.440787159
ORDX200282,Clothing,Supplier A,East,653.72,Email,Returned,Changed Mind,01-06-2024,1,0.468805453
ORDX200284,Books,Supplier A,East,583.71,Social Media,Not Returned,,20-05-2024,0,0.438030601
ORDX200285,Clothing,Supplier A,North,158.49,Email,Not Returned,,31-05-2024,0,0.405963511
ORDX200286,Beauty,Supplier A,South,71.32,Organic,Not Returned,,03-03-2024,0,0.417471037
ORDX200287,Toys,Supplier C,South,297.26,Email,Not Returned,,18-06-2024,0,0.411371451
ORDX200288,Electronics,Supplier D,South,385.88,Social Media,Returned,Late Delivery,29-03-2024,1,0.428392728
ORDX200290,Clothing,Supplier C,North,684.16,Organic,Returned,Damaged on Arrival,23-06-2024,1,0.408855964
ORDX200293,Beauty,Supplier A,West,559.54,Social Media,Returned,Changed Mind,21-05-2024,1,0.46090342
ORDX200294,Electronics,Supplier A,South,557.41,Organic,Not Returned,,02-06-2024,0,0.436407483
ORDX200295,Beauty,Supplier B,West,716.24,Email,Returned,Defective Item,10-06-2024,1,0.446157837
ORDX200296,Toys,Supplier A,West,396.38,Organic,Not Returned,,21-05-2024,0,0.403329846
ORDX200297,Beauty,Supplier D,North,176.3,Email,Returned,Product Not as Described,09-05-2024,1,0.413895665
ORDX200299,Books,Supplier D,East,208.5,Social Media,Not Returned,,29-05-2024,0,0.41023714
ORDX200301,Beauty,Supplier D,North,318.88,Email,Returned,Better Price Elsewhere,07-06-2024,1,0.423967028
ORDX200303,Beauty,Supplier D,South,567.2,Organic,Not Returned,,12-03-2024,0,0.451598947
ORDX200304,Electronics,Supplier A,East,264.62,Ads,Returned,Defective Item,01-04-2024,1,0.414555669
ORDX200306,Clothing,Supplier D,East,260.7,Email,Not Returned,,20-06-2024,0,0.439316815
ORDX200307,Toys,Supplier C,West,655.57,Organic,Not Returned,,29-03-2024,0,0.413556811
ORDX200308,Books,Supplier D,South,333.33,Email,Not Returned,,13-06-2024,0,0.448863732
ORDX200312,Books,Supplier D,North,603.52,Social Media,Returned,Defective Item,04-04-2024,1,0.410866541
ORDX200313,Beauty,Supplier A,South,460.35,Email,Not Returned,,14-03-2024,0,0.471880718
ORDX200314,Toys,Supplier C,West,567.82,Social Media,Not Returned,,22-05-2024,0,0.412732699
ORDX200315,Books,Supplier D,West,515.2,Email,Not Returned,,16-03-2024,0,0.465114671
ORDX200316,Electronics,Supplier A,East,730.83,Social Media,Not Returned,,09-05-2024,0,0.44540534
ORDX200317,Clothing,Supplier A,South,503.07,Ads,Not Returned,,30-06-2024,0,0.44793785
ORDX200318,Electronics,Supplier C,South,684.64,Email,Returned,Incorrect Item,17-04-2024,1,0.464051556
ORDX200321,Clothing,Supplier A,West,303.96,Ads,Returned,Better Price Elsewhere,13-05-2024,1,0.436822785
ORDX200323,Beauty,Supplier C,East,173.95,Ads,Not Returned,,12-06-2024,0,0.415636628
ORDX200324,Electronics,Supplier A,North,739.85,Social Media,Not Returned,,15-06-2024,0,0.418565823
ORDX200328,Clothing,Supplier A,West,53.75,Ads,Returned,Changed Mind,05-03-2024,1,0.419050078
ORDX200330,Beauty,Supplier A,East,83.51,Ads,Not Returned,,02-05-2024,0,0.417250266
ORDX200332,Clothing,Supplier A,West,711.39,Organic,Returned,Other,15-03-2024,1,0.458277845
ORDX200335,Books,Supplier A,East,472.18,Email,Not Returned,,08-05-2024,0,0.451178309
ORDX200343,Books,Supplier B,East,623.97,Email,Returned,Damaged on Arrival,05-04-2024,1,0.415214808
ORDX200344,Beauty,Supplier C,West,568.55,Organic,Not Returned,,17-05-2024,0,0.447929273
ORDX200345,Clothing,Supplier C,East,170.38,Ads,Returned,Changed Mind,29-03-2024,1,0.407497844
ORDX200346,Beauty,Supplier C,West,184.15,Organic,Returned,Late Delivery,15-03-2024,1,0.420532402
ORDX200347,Beauty,Supplier D,North,717.19,Ads,Not Returned,,03-04-2024,0,0.433604202
ORDX200348,Clothing,Supplier A,North,324.27,Email,Returned,Changed Mind,15-06-2024,1,0.417615318
ORDX200351,Beauty,Supplier D,East,427.03,Organic,Returned,Other,13-03-2024,1,0.432717052
ORDX200352,Beauty,Supplier B,South,666.92,Email,Not Returned,,28-04-2024,0,0.439488755
ORDX200353,Beauty,Supplier A,East,222.07,Email,Returned,Other,12-03-2024,1,0.445806762
ORDX200356,Electronics,Supplier D,North,671.22,Email,Returned,Other,22-05-2024,1,0.433419542
ORDX200357,Toys,Supplier A,North,716.61,Email,Not Returned,,29-03-2024,0,0.41298484
ORDX200361,Electronics,Supplier A,West,54.81,Email,Not Returned,,25-03-2024,0,0.430157805
ORDX200364,Books,Supplier D,West,45.87,Ads,Not Returned,,08-05-2024,0,0.412849776
ORDX200367,Books,Supplier D,West,435.52,Email,Not Returned,,19-06-2024,0,0.459367203
ORDX200370,Books,Supplier C,West,195.51,Organic,Returned,Damaged on Arrival,13-05-2024,1,0.408987351
ORDX200372,Electronics,Supplier A,West,436.51,Social Media,Returned,Damaged on Arrival,22-05-2024,1,0.436333596
ORDX200373,Electronics,Supplier A,East,723.81,Email,Returned,Defective Item,18-03-2024,1,0.466132489
ORDX200374,Beauty,Supplier D,East,162.33,Social Media,Returned,Damaged on Arrival,02-05-2024,1,0.419330701
ORDX200375,Clothing,Supplier A,North,699.1,Organic,Not Returned,,21-04-2024,0,0.417881288
ORDX200377,Electronics,Supplier B,South,718,Social Media,Not Returned,,15-06-2024,0,0.406687951
ORDX200379,Beauty,Supplier C,East,145.03,Organic,Not Returned,,04-05-2024,0,0.405995459
ORDX200380,Books,Supplier A,East,529.25,Email,Not Returned,,26-04-2024,0,0.455282284
ORDX200381,Clothing,Supplier C,East,92.68,Email,Returned,Other,31-05-2024,1,0.420522061
ORDX200382,Clothing,Supplier C,West,683.76,Organic,Returned,Damaged on Arrival,31-05-2024,1,0.4481422
ORDX200383,Clothing,Supplier A,East,608.66,Email,Returned,Incorrect Item,30-06-2024,1,0.465550609
ORDX200384,Electronics,Supplier D,West,121.03,Organic,Returned,Better Price Elsewhere,07-05-2024,1,0.407426584
ORDX200387,Books,Supplier C,East,411.22,Organic,Not Returned,,10-04-2024,0,0.412373528
ORDX200388,Books,Supplier C,East,416.19,Social Media,Not Returned,,05-05-2024,0,0.418081277
ORDX200391,Clothing,Supplier A,West,166.14,Social Media,Returned,Incorrect Item,30-04-2024,1,0.424717599
ORDX200392,Books,Supplier B,East,430.1,Email,Not Returned,,25-03-2024,0,0.401623062
ORDX200393,Beauty,Supplier D,South,594.33,Email,Returned,Better Price Elsewhere,15-03-2024,1,0.48034444
ORDX200394,Toys,Supplier D,South,363.29,Social Media,Returned,Late Delivery,23-03-2024,1,0.402078676
ORDX200397,Toys,Supplier D,South,620.95,Organic,Not Returned,,07-06-2024,0,0.414812202
ORDX200399,Clothing,Supplier B,South,279.5,Email,Not Returned,,23-03-2024,0,0.40414293
ORDX200400,Beauty,Supplier A,South,559.64,Ads,Returned,Wrong Size,29-05-2024,1,0.460080386
ORDX200401,Books,Supplier D,South,721.58,Organic,Not Returned,,13-03-2024,0,0.450097942
ORDX200402,Books,Supplier D,East,228.68,Organic,Not Returned,,23-04-2024,0,0.406321315
ORDX200403,Electronics,Supplier A,West,734.77,Organic,Returned,Damaged on Arrival,29-05-2024,1,0.452253555
ORDX200404,Books,Supplier A,South,350.32,Ads,Returned,Late Delivery,22-04-2024,1,0.43250889
ORDX200406,Toys,Supplier D,South,668.79,Ads,Not Returned,,28-06-2024,0,0.425854957
ORDX200407,Electronics,Supplier A,East,434.29,Ads,Returned,Changed Mind,18-04-2024,1,0.426553214
ORDX200408,Beauty,Supplier D,West,125.38,Social Media,Not Returned,,30-03-2024,0,0.428581932
ORDX200411,Clothing,Supplier A,East,276.39,Email,Not Returned,,10-04-2024,0,0.441657903
ORDX200413,Toys,Supplier A,South,433.62,Organic,Not Returned,,28-03-2024,0,0.402869862
ORDX200414,Electronics,Supplier A,North,460.73,Ads,Not Returned,,05-03-2024,0,0.401244148
ORDX200416,Beauty,Supplier A,West,41.02,Organic,Not Returned,,05-04-2024,0,0.418426015
ORDX200417,Beauty,Supplier A,North,444.29,Ads,Returned,Defective Item,02-06-2024,1,0.415467803
ORDX200418,Books,Supplier C,West,238.54,Social Media,Returned,Product Not as Described,29-04-2024,1,0.417364529
ORDX200419,Beauty,Supplier A,North,118.7,Email,Returned,Changed Mind,19-06-2024,1,0.411043648
ORDX200420,Beauty,Supplier C,East,318.62,Email,Returned,Damaged on Arrival,22-06-2024,1,0.444604636
ORDX200421,Beauty,Supplier A,South,673.37,Ads,Not Returned,,27-06-2024,0,0.468288568
ORDX200426,Electronics,Supplier D,South,142.86,Ads,Not Returned,,11-06-2024,0,0.413490017
ORDX200427,Toys,Supplier D,West,453.15,Social Media,Returned,Other,03-05-2024,1,0.411439666
ORDX200429,Electronics,Supplier A,South,659.96,Social Media,Returned,Late Delivery,19-04-2024,1,0.449193016
ORDX200430,Home & Kitchen,Supplier D,East,613.44,Email,Returned,Late Delivery,18-05-2024,1,0.40124102
ORDX200432,Clothing,Supplier C,North,245.06,Email,Not Returned,,18-05-2024,0,0.40409278
ORDX200434,Home & Kitchen,Supplier D,East,616.04,Email,Not Returned,,11-04-2024,0,0.401422296
ORDX200436,Books,Supplier A,North,593.62,Ads,Returned,Other,08-05-2024,1,0.413640755
ORDX200438,Books,Supplier A,West,273.44,Social Media,Returned,Damaged on Arrival,08-06-2024,1,0.42785947
ORDX200439,Toys,Supplier C,West,364.93,Ads,Returned,Incorrect Item,14-03-2024,1,0.400788857
ORDX200440,Books,Supplier D,South,445.66,Social Media,Returned,Product Not as Described,15-06-2024,1,0.435787001
ORDX200442,Beauty,Supplier B,West,116.13,Email,Returned,Incorrect Item,04-03-2024,1,0.403632973
ORDX200443,Beauty,Supplier D,West,530.56,Email,Not Returned,,11-04-2024,0,0.478900122
ORDX200445,Beauty,Supplier C,West,615,Organic,Not Returned,,02-05-2024,0,0.451264798
ORDX200452,Books,Supplier B,South,738.47,Organic,Returned,Better Price Elsewhere,20-03-2024,1,0.405882664
ORDX200453,Books,Supplier C,West,371.86,Email,Returned,Defective Item,06-03-2024,1,0.447864665
ORDX200455,Books,Supplier A,East,188.57,Organic,Not Returned,,14-03-2024,0,0.404707717
ORDX200456,Clothing,Supplier A,South,404.94,Ads,Returned,Late Delivery,21-04-2024,1,0.44090695
ORDX200457,Electronics,Supplier A,South,630.44,Ads,Not Returned,,08-05-2024,0,0.449393467
ORDX200458,Electronics,Supplier C,West,647.96,Ads,Not Returned,,10-05-2024,0,0.44566449
ORDX200459,Clothing,Supplier C,East,241.16,Ads,Returned,Incorrect Item,03-05-2024,1,0.412466198
ORDX200460,Electronics,Supplier C,South,250.89,Organic,Not Returned,,09-05-2024,0,0.406708962
ORDX200462,Clothing,Supplier B,West,669.25,Organic,Not Returned,,14-06-2024,0,0.408519052
ORDX200463,Electronics,Supplier D,East,608.08,Email,Not Returned,,20-04-2024,0,0.456558079
ORDX200464,Electronics,Supplier D,West,624,Email,Returned,Product Not as Described,16-06-2024,1,0.469791224
ORDX200465,Books,Supplier D,East,621.3,Social Media,Not Returned,,04-05-2024,0,0.439498781
ORDX200467,Beauty,Supplier A,South,91.56,Email,Returned,Damaged on Arrival,06-03-2024,1,0.445316225
ORDX200470,Electronics,Supplier D,West,710.44,Email,Not Returned,,18-06-2024,0,0.476043657
ORDX200476,Clothing,Supplier A,North,540.02,Email,Not Returned,,23-06-2024,0,0.432916202
ORDX200480,Books,Supplier D,North,693.37,Social Media,Not Returned,,11-06-2024,0,0.417192034
ORDX200481,Books,Supplier D,West,127.17,Social Media,Not Returned,,02-04-2024,0,0.416299942
ORDX200482,Beauty,Supplier B,East,598.53,Social Media,Not Returned,,29-05-2024,0,0.405022374
ORDX200485,Clothing,Supplier B,South,328.56,Email,Not Returned,,22-04-2024,0,0.407575872
ORDX200488,Clothing,Supplier D,East,631.04,Organic,Not Returned,,25-03-2024,0,0.439265221
ORDX200489,Electronics,Supplier A,North,540.01,Social Media,Not Returned,,14-06-2024,0,0.404522962
ORDX200491,Clothing,Supplier A,East,697.45,Organic,Not Returned,,25-03-2024,0,0.445238675
ORDX200494,Books,Supplier A,East,478,Organic,Not Returned,,07-05-2024,0,0.425093337
ORDX200497,Clothing,Supplier C,East,611.1,Ads,Not Returned,,22-06-2024,0,0.438702832
ORDX200499,Clothing,Supplier A,West,503.69,Organic,Returned,Other,01-05-2024,1,0.443356906
ORDX200500,Beauty,Supplier A,North,301.44,Social Media,Returned,Late Delivery,04-04-2024,1,0.403179099
ORDX200501,Beauty,Supplier D,South,687.26,Email,Returned,Wrong Size,26-03-2024,1,0.487078923
ORDX200502,Clothing,Supplier B,West,537.3,Email,Not Returned,,21-06-2024,0,0.425385374
ORDX200503,Books,Supplier A,South,317.52,Email,Not Returned,,04-06-2024,0,0.44895232
ORDX200506,Electronics,Supplier D,West,674.35,Email,Not Returned,,17-06-2024,0,0.473432146
ORDX200507,Books,Supplier B,West,693.45,Social Media,Not Returned,,01-03-2024,0,0.411130518
ORDX200510,Beauty,Supplier A,West,207.22,Social Media,Returned,Product Not as Described,08-04-2024,1,0.435623202
ORDX200511,Books,Supplier C,South,591.84,Social Media,Not Returned,,28-06-2024,0,0.439350765
ORDX200512,Books,Supplier D,South,495.18,Organic,Returned,Better Price Elsewhere,19-04-2024,1,0.433895976
ORDX200514,Clothing,Supplier A,East,629.24,Organic,Not Returned,,10-03-2024,0,0.440355093
ORDX200515,Books,Supplier A,East,54.57,Email,Returned,Damaged on Arrival,31-05-2024,1,0.421383775
ORDX200517,Toys,Supplier A,East,627.48,Social Media,Returned,Wrong Size,25-04-2024,1,0.413118668
ORDX200519,Clothing,Supplier A,West,347.28,Ads,Returned,Product Not as Described,24-04-2024,1,0.439917739
ORDX200528,Books,Supplier A,South,630.09,Social Media,Not Returned,,04-04-2024,0,0.450212199
ORDX200529,Toys,Supplier A,East,482.86,Ads,Returned,Defective Item,05-04-2024,1,0.405240117
ORDX200530,Beauty,Supplier D,South,467.52,Social Media,Not Returned,,14-05-2024,0,0.449900358
ORDX200532,Clothing,Supplier A,North,565.92,Organic,Returned,Product Not as Described,28-06-2024,1,0.408511073
ORDX200535,Clothing,Supplier B,West,398.61,Email,Not Returned,,31-05-2024,0,0.415578744
ORDX200546,Electronics,Supplier A,East,302.67,Email,Returned,Late Delivery,17-06-2024,1,0.435883296
ORDX200547,Clothing,Supplier D,East,466.28,Social Media,Not Returned,,25-03-2024,0,0.432933887
ORDX200550,Books,Supplier D,West,149.62,Organic,Not Returned,,20-05-2024,0,0.41252634
ORDX200552,Electronics,Supplier C,West,451.48,Social Media,Not Returned,,05-04-2024,0,0.42932741
ORDX200554,Clothing,Supplier D,North,442.45,Social Media,Not Returned,,02-06-2024,0,0.403997946
ORDX200555,Electronics,Supplier A,North,469.93,Ads,Not Returned,,22-03-2024,0,0.401885707
ORDX200556,Clothing,Supplier A,West,555.99,Organic,Not Returned,,07-04-2024,0,0.447105542
ORDX200558,Toys,Supplier D,West,439.71,Ads,Not Returned,,10-05-2024,0,0.412766437
ORDX200559,Beauty,Supplier D,North,550.93,Social Media,Not Returned,,04-04-2024,0,0.419510372
ORDX200560,Electronics,Supplier C,West,236.08,Social Media,Not Returned,,22-03-2024,0,0.414085396
ORDX200562,Home & Kitchen,Supplier A,West,421.19,Email,Returned,Damaged on Arrival,18-05-2024,1,0.40070357
ORDX200563,Books,Supplier D,South,743.09,Social Media,Not Returned,,20-04-2024,0,0.457113563
ORDX200564,Beauty,Supplier D,South,586,Social Media,Not Returned,,26-03-2024,0,0.458423205
ORDX200566,Beauty,Supplier D,West,60.1,Email,Returned,Wrong Size,05-04-2024,1,0.444981079
ORDX200569,Home & Kitchen,Supplier D,South,580.83,Email,Returned,Damaged on Arrival,07-05-2024,1,0.407605414
ORDX200572,Toys,Supplier D,South,443.06,Organic,Not Returned,,15-04-2024,0,0.402339149
ORDX200574,Clothing,Supplier B,West,383.86,Email,Returned,Better Price Elsewhere,27-06-2024,1,0.414539566
ORDX200575,Clothing,Supplier D,East,224.72,Email,Returned,Late Delivery,17-04-2024,1,0.436746695
ORDX200576,Electronics,Supplier D,South,157.94,Ads,Not Returned,,09-03-2024,0,0.414551667
ORDX200577,Home & Kitchen,Supplier D,South,582.84,Email,Returned,Changed Mind,13-03-2024,1,0.407746261
ORDX200580,Books,Supplier D,West,601.64,Social Media,Returned,Wrong Size,22-04-2024,1,0.450092537
ORDX200582,Electronics,Supplier B,East,609.31,Email,Returned,Better Price Elsewhere,21-05-2024,1,0.411083278
ORDX200584,Clothing,Supplier D,West,426.07,Ads,Not Returned,,27-06-2024,0,0.444337149
ORDX200586,Books,Supplier D,North,508.35,Ads,Not Returned,,03-04-2024,0,0.406458607
ORDX200588,Beauty,Supplier C,East,178.06,Organic,Not Returned,,24-06-2024,0,0.408309035
ORDX200590,Clothing,Supplier A,West,275.33,Organic,Not Returned,,05-06-2024,0,0.42706991
ORDX200591,Beauty,Supplier D,East,210.66,Email,Not Returned,,20-06-2024,0,0.4437677
ORDX200592,Books,Supplier A,South,273.41,Social Media,Not Returned,,14-03-2024,0,0.424746863
ORDX200593,Beauty,Supplier B,East,739.67,Email,Not Returned,,23-05-2024,0,0.435852314
ORDX200594,Electronics,Supplier A,West,353.53,Organic,Returned,Other,07-06-2024,1,0.425019785
ORDX200601,Books,Supplier D,North,235.53,Email,Returned,Incorrect Item,02-03-2024,1,0.405751258
ORDX200603,Clothing,Supplier C,East,286.67,Social Media,Returned,Changed Mind,07-06-2024,1,0.413394646
ORDX200605,Beauty,Supplier B,South,549.7,Organic,Not Returned,,02-06-2024,0,0.404938491
ORDX200606,Electronics,Supplier C,West,731.64,Social Media,Not Returned,,29-03-2024,0,0.449349979
ORDX200609,Books,Supplier C,South,580.53,Social Media,Not Returned,,04-04-2024,0,0.438542499
ORDX200611,Beauty,Supplier C,East,429.78,Organic,Returned,Defective Item,07-06-2024,1,0.426067355
ORDX200612,Beauty,Supplier C,East,378.84,Organic,Returned,Incorrect Item,10-03-2024,1,0.422456651
ORDX200614,Home & Kitchen,Supplier D,West,700.22,Ads,Returned,Better Price Elsewhere,20-06-2024,1,0.40065289
ORDX200616,Electronics,Supplier D,North,306.4,Email,Not Returned,,06-03-2024,0,0.407628325
ORDX200617,Electronics,Supplier A,West,19.37,Email,Returned,Product Not as Described,05-05-2024,1,0.427638757
ORDX200618,Beauty,Supplier D,East,651.95,Organic,Returned,Other,08-05-2024,1,0.448803659
ORDX200619,Toys,Supplier A,North,648.41,Email,Returned,Incorrect Item,26-03-2024,1,0.408195425
ORDX200620,Clothing,Supplier A,West,606.92,Ads,Returned,Changed Mind,17-05-2024,1,0.458557274
ORDX200622,Beauty,Supplier A,East,620.53,Organic,Returned,Other,29-05-2024,1,0.447771888
ORDX200625,Books,Supplier A,West,60.55,Social Media,Returned,Late Delivery,03-06-2024,1,0.412808431
ORDX200626,Electronics,Supplier C,West,674.69,Ads,Not Returned,,21-06-2024,0,0.447581554
ORDX200627,Beauty,Supplier B,West,722.44,Social Media,Returned,Better Price Elsewhere,18-05-2024,1,0.425552626
ORDX200628,Books,Supplier D,North,162.5,Email,Not Returned,,08-04-2024,0,0.400651816
ORDX200629,Books,Supplier C,East,209.96,Ads,Returned,Damaged on Arrival,13-03-2024,1,0.405855948
ORDX200631,Books,Supplier D,South,375,Social Media,Returned,Better Price Elsewhere,10-03-2024,1,0.430752222
ORDX200632,Home & Kitchen,Supplier C,South,690.84,Email,Not Returned,,03-03-2024,0,0.408567967
ORDX200633,Books,Supplier B,East,713.55,Email,Not Returned,,26-06-2024,0,0.421540238
ORDX200636,Home & Kitchen,Supplier A,West,585.61,Email,Returned,Wrong Size,22-04-2024,1,0.412213569
ORDX200638,Beauty,Supplier A,West,191.23,Ads,Returned,Changed Mind,01-04-2024,1,0.436788013
ORDX200640,Books,Supplier C,East,721.15,Organic,Returned,Defective Item,29-05-2024,1,0.434325475
ORDX200641,Clothing,Supplier D,South,371.01,Email,Not Returned,,26-04-2024,0,0.456103715
ORDX200642,Clothing,Supplier D,North,639.82,Organic,Returned,Wrong Size,18-06-2024,1,0.412503609
ORDX200643,Clothing,Supplier D,North,708.83,Ads,Not Returned,,07-05-2024,0,0.425029972
ORDX200645,Toys,Supplier D,South,496.7,Social Media,Not Returned,,10-06-2024,0,0.411420132
ORDX200647,Books,Supplier A,East,425.22,Organic,Not Returned,,18-06-2024,0,0.421354637
ORDX200648,Beauty,Supplier C,East,573.99,Social Media,Returned,Defective Item,28-06-2024,1,0.441764955
ORDX200653,Books,Supplier A,East,359.03,Organic,Not Returned,,04-06-2024,0,0.416678795
ORDX200655,Clothing,Supplier B,West,278.9,Email,Returned,Other,20-03-2024,1,0.407167301
ORDX200657,Electronics,Supplier C,East,578.28,Ads,Not Returned,,28-06-2024,0,0.428731479
ORDX200658,Clothing,Supplier C,West,166.91,Ads,Not Returned,,14-03-2024,0,0.419038642
ORDX200660,Clothing,Supplier D,South,597.4,Email,Returned,Damaged on Arrival,13-03-2024,1,0.472442156
ORDX200662,Books,Supplier C,North,711.8,Ads,Not Returned,,24-06-2024,0,0.413982722
ORDX200663,Clothing,Supplier C,South,702.34,Organic,Not Returned,,17-03-2024,0,0.446330947
ORDX200665,Beauty,Supplier D,West,404.38,Social Media,Not Returned,,29-03-2024,0,0.4485138
ORDX200666,Toys,Supplier B,West,747.32,Email,Returned,Product Not as Described,23-04-2024,1,0.407893591
ORDX200667,Clothing,Supplier C,North,682.68,Organic,Returned,Incorrect Item,09-03-2024,1,0.408752167
ORDX200668,Electronics,Supplier C,South,518.99,Ads,Returned,Wrong Size,01-04-2024,1,0.433312894
ORDX200670,Books,Supplier B,West,632.18,Social Media,Returned,Defective Item,30-06-2024,1,0.406832922
ORDX200671,Books,Supplier C,South,241.29,Email,Not Returned,,05-05-2024,0,0.435385858
ORDX200672,Books,Supplier C,North,671.84,Social Media,Returned,Incorrect Item,02-05-2024,1,0.408904183
ORDX200674,Clothing,Supplier C,East,524.47,Social Media,Not Returned,,31-05-2024,0,0.430222498
ORDX200675,Beauty,Supplier C,East,147.41,Organic,Not Returned,,21-04-2024,0,0.406162028
ORDX200676,Books,Supplier C,East,350.87,Organic,Not Returned,,05-06-2024,0,0.40813643
ORDX200677,Clothing,Supplier A,North,328.67,Email,Returned,Wrong Size,09-03-2024,1,0.417925889
ORDX200678,Books,Supplier A,East,45.55,Social Media,Returned,Late Delivery,27-04-2024,1,0.400033632
ORDX200683,Electronics,Supplier A,East,717.46,Email,Not Returned,,09-06-2024,0,0.465673961
ORDX200684,Books,Supplier C,South,389.75,Ads,Not Returned,,12-04-2024,0,0.427253776
ORDX200687,Beauty,Supplier A,South,534.79,Organic,Not Returned,,18-05-2024,0,0.450494885
ORDX200688,Books,Supplier D,North,182.81,Email,Returned,Better Price Elsewhere,02-05-2024,1,0.402067888
ORDX200690,Beauty,Supplier C,West,44.34,Ads,Returned,Incorrect Item,26-06-2024,1,0.418309269
ORDX200693,Books,Supplier A,West,118.39,Organic,Not Returned,,24-03-2024,0,0.411529056
ORDX200695,Toys,Supplier D,West,351.97,Ads,Not Returned,,11-06-2024,0,0.406608971
ORDX200697,Beauty,Supplier A,West,370.45,Social Media,Not Returned,,31-03-2024,0,0.447302079
ORDX200698,Books,Supplier C,East,636.54,Email,Not Returned,,10-04-2024,0,0.454848228
ORDX200699,Toys,Supplier A,South,294.85,Ads,Returned,Damaged on Arrival,02-06-2024,1,0.400748011
ORDX200700,Beauty,Supplier D,South,589.32,Email,Not Returned,,22-06-2024,0,0.479981554
ORDX200702,Clothing,Supplier B,South,556.14,Ads,Not Returned,,04-03-2024,0,0.405116505
ORDX200703,Electronics,Supplier A,North,489.15,Social Media,Not Returned,,20-03-2024,0,0.400972857
ORDX200705,Beauty,Supplier A,North,156.4,Email,Returned,Better Price Elsewhere,24-06-2024,1,0.413694631
ORDX200706,Books,Supplier C,East,633.14,Social Media,Not Returned,,13-05-2024,0,0.433472041
